8.672413793	7.327586207
8.6	6.136363636
55.91779497	4.240812379
7.203703704	6.203703704
11.01341682	9.297853309
13.78938907	9.573954984
9.815789474	8.815789474
9.857758621	9.504310345
8.1875	6.40625
10.71649485	7.912371134
5.386792453	3.578167116
10.23400673	8.897306397
7.31097561	6.006097561
9.249718151	7.122322435
11.47720798	8.482905983
7.557971014	6.268115942
9.382352941	6.029411765
10.77272727	7.550505051
12.80232558	7.151162791
11.85266821	8.996519722
12.59090909	11.59090909
10.64285714	8.165024631
7.881694255	6.881694255
8.426108374	6.4408867
8.873134328	6.082089552
10.66845878	6.44265233
5.423076923	5.064102564
10.69794344	8.66966581
8.763157895	7.324561404
10.04205607	8.341121495
12.2431694	10.15027322
16.33783784	13.31081081
8.5	7.5
8.475124378	6.97761194
8.636986301	6.267123288
6.725806452	5.725806452
13.5	12.5
11.24193548	8.306451613
7.801075269	5.725806452
7.88247012	6.484063745
8.5	6.5
10.64285714	9.642857143
12.83014354	13.26555024
11.47101449	11.92028986
11.33034258	8.699021207
10.18257757	10.15550239
8.290419162	8.687624751
9.150319829	7.617270789
10.21232877	7.979452055
6.441176471	5.767973856
10.06108597	7.240406321
8.542016807	4.180672269
13.5	12.5
6.855704698	5.855704698
8.945544554	7.037953795
12.02017937	11.02017937
13.25609756	7.37804878
6.600775194	7.151162791
9.951612903	11.63978495
7.226708075	5.605590062
11.83333333	10.39473684
7.964285714	6.071428571
6.963203463	5.097402597
12.19565217	11.19565217
9.560606061	7.550505051
6.287456446	5.277777778
13.46441281	13.17615658
11.16666667	9.511686144
11.6300813	5.75203252
9.470149254	6.728855721
11.18	8.9
9.083756345	6.560913706
11.25862069	10.25862069
9.694690265	6.039823009
9.531746032	6.944444444
10.07894737	6.776315789
11.44223827	8.998194946
7.401170351	5.876623377
9.730529595	6.861370717
9.117977528	4.747191011
6.177532014	5.759604191
11.52139037	6.778074866
11.5	6.5
10.4047619	7.261904762
8.926356589	7.667958656
10.08682635	7.889221557
6.625	8.75
9.653846154	6.858974359
9.173758865	7.464539007
15.26470588	8.382352941
9.75	6.25
8.917607223	6.563205418
8.794117647	7.261904762
10.90740741	9.907407407
12.875	7.1875
9.936781609	8.477011494
7.994382022	5.308988764
10.68816068	9.081740977
7.666666667	5.972222222
10.07276995	7.664319249
12.07142857	13.92857143
10.49300699	10.89160839
8.928571429	7.071428571
10.2961165	8.567961165
11.5	10
8.151162791	6.634366925
12.19565217	8.185618729
8.151162791	7.151162791
9.653846154	8.653846154
7.392944039	5.419708029
11.16550523	5.984320557
11.52919708	8.704379562
9.75	9.097222222
9.445945946	7.905405405
9.198778833	7.656037992
11.47773655	9.735621521
8.949591281	7.132152589
13.98387097	14.19354839
11.1433121	7.914012739
7.951038576	6.357566766
7.62371134	6.62371134
7.930379747	5.664556962
11.25193798	11.02713178
6.363961814	4.64797136
8.814009662	7.814009662
11.83333333	11.06481481
14.45890411	10.71917808
8.588062622	8.370841487
8.520080321	8.524096386
17.38888889	13.61111111
11.58510638	10.15957447
6.855704698	5.184563758
6.202702703	4.864864865
12.71985816	9.592198582
6.703661327	5.703661327
10.79483283	7.363221885
8.5	5
9.571428571	6.785714286
13.31481481	9.166666667
9.470149254	8.896588486
12.91619586	10.40960452
13.86144578	10.21084337
12.32352941	8.382352941
15.92937853	8.149717514
16.13157895	15.13157895
9.924581006	7.80726257
11.78828829	10.42792793
7.847826087	5.295031056
12.81034483	9.396551724
13.75641026	10.89160839
7.785714286	6.785714286
7.160565724	4.330282862
7.110108303	5.388086643
12.70096852	11.70096852
8.679282869	6.484063745
11.85654596	10.2994429
11.69277108	10.21084337
7.144646925	6.60022779
6.393890675	4.750803859
8.319277108	6.516064257
8.022613065	9.535175879
8.923728814	7.245762712
10.55128205	7.628205128
6.963203463	5.097402597
12.484375	11.484375
11.64479638	8.834841629
9.648867314	7.354368932
10.8800738	8.404059041
7.004672897	6.705607477
9.75	7.1875
7.581632653	4.540816327
15.62121212	13.10606061
10.64285714	8.75
5.460784314	4.460784314
9.413978495	7.59383378
5.627659574	4.627659574
8.738095238	5.833333333
8.833333333	5.166666667
8.279411765	7.279411765
15.13	10.07575758
5.269911504	4.269911504
6.957446809	5.159574468
14.07934509	10.94892812
12.12068966	7.672413793
11.07575758	7.550505051
13.02380952	7.261904762
6.223735409	5.612840467
10.92459397	8.068445476
16.83333333	15.83333333
6.878378378	5.202702703
9.711180124	8.090062112
10.50934579	9.509345794
6.909090909	7.045454545
9.102240896	6.981792717
7.666666667	6.666666667
9.831471136	8.831471136
7.386925795	4.620141343
8.539787798	6.213527851
9.004587156	8.004587156
10.2961165	8.325242718
8.414004914	6.431203931
7.710526316	7.763157895
9.606870229	7.080152672
9.112244898	8.87755102
6.290697674	4.360465116
6.833333333	5.833333333
5.909638554	4.909638554
11.58823529	7.892156863
10.90740741	11.14197531
6.778688525	5.778688525
11.19230769	9.337606838
11.45454545	11.96969697
14.48901099	10.19230769
7.46039604	6.46039604
9.335543767	7.805039788
6.697674419	4.825581395
8.527932961	6.410614525
8.261904762	7.261904762
6.316901408	5.316901408
9.922018349	10.75688073
8.362236629	6.713938412
8.401960784	6.421568627
10.78476821	9.122516556
10.44444444	8.055555556
6.778688525	8.237704918
11.19230769	12.11538462
9.401639344	7.090163934
7.203703704	6.203703704
14.32802548	12.37261146
11.95070423	9.139839034
11.95070423	10.95070423
8.151162791	5.600775194
9.353658537	5.426829268
9.812292359	7.151162791
12.83977456	11.03462158
8.651515152	7.348484848
12.66030534	11.27862595
6.178571429	4.732142857
8.863984674	6.331417625
5.415708812	6.331417625
8.001607717	5.715434084
12.54977376	8.834841629
25.72222222	19.16666667
6.53030303	5.53030303
10.16666667	5.833333333
12.61680912	9.907407407
11.4787234	8.882978723
8.358299595	5.745436105
10.33760684	8.482905983
7.581632653	5.901360544
10.63305898	7.575445816
15.03846154	14.03846154
8.3	6.5
6.202702703	7.905405405
17.78571429	16.78571429
13.63513514	11.95945946
7.81211499	4.964065708
10.39102564	7.147435897
13.84482759	11.36699507
8.011278195	6.00877193
11.05667506	8.54534005
10.15322581	8.14516129
6.637254902	4.852941176
15.26470588	14.26470588
13.33606557	8.647540984
9.214285714	8.214285714
8.595541401	4.410828025
7.666666667	6.826923077
12.09728507	8.820541761
14.35972851	12.45475113
8.482206406	5.702846975
16.44117647	15.44117647
10.81707317	8.191056911
9.480066445	5.822259136
9.069620253	6.035353535
9.895348837	8.604651163
11.09493671	10.09493671
13.32142857	12.32142857
3.2	4.722222222
14.4223301	9.538834951
9.117977528	7.556179775
8.921686747	8.12248996
7.433434191	5.223146747
7.45256917	6.584321476
8.539787798	6.713527851
13.65037594	11.27067669
7.642011834	5.366863905
9.055555556	8.555555556
8.786343612	7.405286344
13.5	13
9.004587156	8.198776758
10.22268908	10.14285714
7.071428571	6.571428571
5.423076923	6.846153846
15.10949868	13.02638522
14.05900621	12.9378882
7.25	5.5
10.64285714	10.14285714
15.07024793	12.09090909
10.52875399	8.111821086
9.36797066	8.134474328
13.70408163	10.90816327
9.088484335	8.752961083
11.89160839	7.210526316
8.331932773	10.14285714
10.97330961	9.060606061
9.75	8.092592593
10.33760684	11.54700855
11.08293839	11.05687204
10.52247191	10.16292135
13.4378882	12.00621118
10.66723549	9.484641638
8.658730159	7.365079365
10.09340659	7.395604396
7.695804196	5.797202797
7.958598726	7.458598726
12.20917574	6.576982893
10.72891566	7.21686747
6.570175439	6.947368421
7.54040404	7.242424242
10.16666667	6.333333333
8.609489051	5.919708029
10.59677419	8.806451613
5.93902439	5.43902439
6.948275862	6.448275862
8.016129032	6.870967742
10.07276995	8.633802817
9.422551253	8.922551253
8.164723032	8.664723032
12.15384615	10.73076923
7.437007874	6.362204724
8.097701149	9.363984674
11.03138075	10.66666667
6.187140115	5.727447217
10.06716418	11.46268657
4.642857143	5.142857143
6.252293578	6.752293578
7.45256917	6.766798419
7.941453567	9.518169583
12.36699507	9.911330049
12.0106383	11.44680851
13.87344398	15.2033195
6.53030303	8.329004329
9.75	10.25
7.755319149	8.255319149
8.654639175	7.608247423
12.30195599	9.623471883
8.539787798	9.570291777
11.59399478	12.09399478
8.979452055	7.424657534
7.058718861	6.846975089
5.425722146	5.375515818
8.297601199	9.089820359
6.796703297	6.197802198
10.96054519	10.31276901
7.014376997	7.514376997
9.382352941	9.347593583
13.93478261	10.08695652
12.67107584	11.74647887
7.871584699	8.371584699
8.016129032	8.487179487
7.110108303	6.888086643
13.2415507	12.94632207
12.52255639	10.76691729
9.417159763	9.325443787
9.981481481	6.314814815
7.273584906	7.773584906
13.33606557	12.19672131
10.50483092	10.03864734
9.269230769	7.846153846
9.706896552	7.448275862
10.19642857	9.357142857
7.861370717	8.361370717
7.437007874	5.57480315
4.525641026	5.025641026
8.272727273	7.181818182
9.208245243	10.55391121
8.245762712	7.389830508
7.421568627	7.594771242
13.6010101	13.09090909
12.29120879	12.79120879
7.902515723	8.088050314
9.560606061	10.06060606
7.516064257	7.614457831
6.202702703	6.702702703
10.13129973	9.305039788
10.55882353	13.41176471
6.833333333	7.333333333
12.11423221	10.92883895
16	12.4375
9.482905983	10.41025641
9.793706294	9.944055944
8.87037037	8.074074074
6.076808722	6.576808722
6.914634146	6.43902439
11.45454545	9.681818182
9.425925926	7.950617284
6.674603175	5.587301587
10.19456067	9.462184874
14.21428571	14.52631579
10.43641618	8.624277457
9.160377358	5.886792453
7.820987654	6.160493827
10.04205607	9.607476636
6.092592593	5.481481481
8.110951009	10.0518732
10.20391061	6.234636872
7.15535248	8.177545692
10.83944954	13.17431193
5.597902098	6.797202797
6.948275862	7.448275862
10.64285714	11.14285714
8.139175258	9.154639175
6.948275862	7.448275862
12.73076923	11.69230769
12.36426593	10.09418283
6.922982885	7.178484108
8.1875	9.357142857
11.92105263	8.210526316
13.30392157	11.84313725
9.269230769	8.487179487
6.131578947	6.631578947
10.82323232	9.555555556
7.773504274	7.703703704
10.73684211	10.90789474
